NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2346,3,2,30.36,0,,,68
2346,3,2,30.31,0,,,68
2346,3,2,30.32,0,,,68
2346,4,2,30.3,0,,,68
2346,3,2,30.36,0,,,68
2346,3,2,30.34,0,,,68
2346,3,2,30.33,0,,,68
2346,3,2,30.36,0,,,68
2346,4,2,30.38,0,,,68
2346,3,2,30.33,0,,,68
2346,3,2,30.34,0,,,68
2346,3,2,30.37,0,,,68
2278,6,4,30.33,0,,,68
2346,3,2,30.34,0,,,68
2346,3,2,30.32,0,,,68
2346,3,2,30.35,0,,,68
2346,4,2,30.32,0,,,68
2346,4,2,30.33,0,,,68
2346,3,2,30.36,0,,,68
2346,3,2,30.35,0,,,68
2346,3,2,30.35,0,,,68
2346,3,2,30.35,0,,,68
2346,3,2,30.31,0,,,68
2346,2,2,30.35,0,,,68
2346,4,2,30.35,0,,,68
2415,3,2,30.36,0,,,69
2346,4,2,30.36,0,,,68
2346,4,2,30.31,0,,,68
2346,3,2,30.33,0,,,68
2346,3,2,30.35,0,,,68
