NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2,6,2,1.72,1,,,1
2,6,2,1.65,1,,,1
2,6,2,1.61,1,,,1
2,6,2,1.66,1,,,1
2,6,2,1.67,1,,,1
2,6,2,1.66,1,,,1
2,6,2,1.64,1,,,1
2,6,2,1.63,1,,,1
2,6,2,1.61,1,,,1
2,6,2,1.66,1,,,1
2,6,2,1.75,1,,,1
2,6,2,1.68,1,,,1
2,6,2,1.62,1,,,1
2,6,2,1.72,1,,,1
2,6,2,1.62,1,,,1
2,6,2,1.79,1,,,1
2,6,2,1.61,1,,,1
2,6,2,1.77,1,,,1
2,6,2,1.64,1,,,1
2,6,2,1.62,1,,,1
2,6,2,1.7,1,,,1
2,6,2,1.73,1,,,1
2,6,2,1.69,1,,,1
2,6,2,1.67,1,,,1
2,6,2,1.71,1,,,1
2,6,2,1.68,1,,,1
2,6,2,1.67,1,,,1
2,6,2,1.62,1,,,1
2,6,2,1.55,1,,,1
2,6,2,1.62,1,,,1
