NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1,38,30,1.69,1,,,1
1,38,30,1.8,1,,,1
1,38,30,1.72,1,,,1
1,38,30,1.79,1,,,1
1,38,30,1.74,1,,,1
1,38,30,1.71,1,,,1
1,38,30,1.72,1,,,1
1,38,30,1.7,1,,,1
1,38,30,1.75,1,,,1
1,38,30,1.71,1,,,1
1,38,30,1.81,1,,,1
1,38,30,1.67,1,,,1
1,38,30,1.74,1,,,1
1,38,30,1.84,1,,,1
1,38,30,1.69,1,,,1
1,38,30,1.72,1,,,1
1,38,30,1.7,1,,,1
1,38,30,1.7,1,,,1
1,38,30,1.75,1,,,1
1,38,30,1.71,1,,,1
1,38,30,1.72,1,,,1
1,38,30,1.73,1,,,1
1,38,30,1.74,1,,,1
1,38,30,1.74,1,,,1
1,38,30,1.69,1,,,1
1,38,30,1.68,1,,,1
1,38,30,1.74,1,,,1
1,38,30,1.74,1,,,1
1,38,30,1.74,1,,,1
1,38,30,1.66,1,,,1
