NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,1165,30,3.08,1,,,0
,1165,30,3.13,1,,,0
,1165,30,3.19,1,,,0
,1165,30,3.0,1,,,0
,1165,30,3.1,1,,,0
,1165,30,3.07,1,,,0
,1165,30,3.73,1,,,0
,1165,30,3.03,1,,,0
,1165,30,3.08,1,,,0
,1165,30,3.06,1,,,0
,1165,30,3.01,1,,,0
,1165,30,3.03,1,,,0
,1165,30,3.04,1,,,0
,1165,30,3.06,1,,,0
,1165,30,3.03,1,,,0
,1165,30,3.1,1,,,0
,1165,30,3.11,1,,,0
,1165,30,3.37,1,,,0
,1165,30,3.04,1,,,0
,1165,30,3.12,1,,,0
,1165,30,3.09,1,,,0
,1165,30,3.04,1,,,0
,1165,30,3.06,1,,,0
,1165,30,3.1,1,,,0
,1165,30,3.05,1,,,0
,1165,30,3.06,1,,,0
,1165,30,3.06,1,,,0
,1165,30,3.1,1,,,0
,1165,30,3.09,1,,,0
,1165,30,3.07,1,,,0
