NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
9,59,6,1.65,1,,,2
6,59,6,1.63,1,,,1
9,59,6,1.64,1,,,2
9,59,6,1.67,1,,,2
9,59,6,1.68,1,,,2
9,59,6,1.68,1,,,2
9,59,6,1.7,1,,,2
9,59,6,1.73,1,,,2
9,59,6,1.7,1,,,2
6,59,6,1.66,1,,,1
9,59,6,1.96,1,,,2
9,59,6,1.7,1,,,2
9,59,6,1.74,1,,,2
9,59,6,1.65,1,,,2
9,59,6,1.68,1,,,2
9,59,6,1.7,1,,,2
9,59,6,1.71,1,,,2
9,59,6,1.63,1,,,2
9,59,6,1.64,1,,,2
9,59,6,1.65,1,,,2
9,59,6,1.66,1,,,2
9,59,6,1.74,1,,,2
9,59,6,1.72,1,,,2
9,59,6,1.71,1,,,2
6,59,6,1.68,1,,,1
9,59,6,1.73,1,,,2
9,59,6,1.72,1,,,2
9,59,6,1.73,1,,,2
9,59,6,1.67,1,,,2
9,59,6,1.76,1,,,2
